"series_id","model_id","series_name","generation_id"
"7089","1301","Mitsubishi Pajero II Внедорожник 3 дв.","1398"
"7090","1301","Mitsubishi Pajero I Внедорожник 3 дв.","1399"
"7091","1301","Mitsubishi Pajero I Внедорожник 5 дв.","1399"
"7093","1304","Mitsubishi Pajero Mini I","1402"
"7099","1311","Mitsubishi Sapporo I","1410"
"7101","1314","Mitsubishi Space Runner I","1413"
"7105","1318","Mitsubishi Toppo I","1418"
"7109","1322","Mitsuoka Galue II","1420"
"7110","1322","Mitsuoka Galue I","1421"
"7112","1324","Le-Seyde",NULL
"7114","1326","Micro Car K-2",NULL
"7115","1327","Micro Car MC-1",NULL
"7116","1328","Mitsuoka Nouera I","1423"
"7117","1329","Orochi",NULL
"7118","1330","Mitsuoka Ray I","1425"
"7120","1332","Mitsuoka Viewt II (K12)","1429"
"7121","1332","Mitsuoka Viewt I (K11)","1430"
"7127","1338","Aero 8",NULL
"7128","1339","Aero Coupe",NULL
"7132","1343","Morgan Plus 8 I","1432"
"7137","1348","Nissan 200SX I (S13)","1435"
"7139","1350","280ZX",NULL
"7141","1354","Nissan AD II Универсал 5 дв.","1440"
"7142","1354","Nissan AD II Компактвэн","1440"
"7143","1354","Nissan AD I","1441"
"7145","1356","Nissan Almera II (N16) Седан","1443"
"7146","1356","Nissan Almera II (N16) Хэтчбек 5 дв.","1443"
"7147","1356","Nissan Almera II (N16) Хэтчбек 3 дв.","1443"
"7148","1356","Nissan Almera I (N15) Седан","1444"
"7149","1356","Nissan Almera I (N15) Хэтчбек 5 дв.","1444"
"7150","1356","Nissan Almera I (N15) Хэтчбек 3 дв.","1444"
"7152","1358","Nissan Altima IV Седан","1446"
"7153","1358","Nissan Altima IV Купе","1446"
"7154","1358","Nissan Altima III","1447"
"7155","1358","Nissan Altima II","1448"
"7156","1358","Nissan Altima I","1449"
"7158","1360","Nissan Avenir I (W10)","1451"
"7162","1364","Nissan Bluebird X (U13)","1455"
"7163","1364","Nissan Bluebird IX (U12) Хэтчбек 5 дв.","1456"
"7164","1364","Nissan Bluebird IX (U12) Седан","1456"
"7165","1364","Nissan Bluebird VIII (T12, T72) Хэтчбек 5 дв.","1457"
"7166","1364","Nissan Bluebird VIII (T12, T72) Седан","1457"
"7167","1364","Nissan Bluebird VII (U11) Седан","1458"
"7168","1364","Nissan Bluebird VII (U11) Универсал 5 дв.","1458"
"7169","1364","Nissan Bluebird VI (910) Седан","1459"
"7170","1364","Nissan Bluebird VI (910) Универсал 5 дв.","1459"
"7171","1364","Nissan Bluebird VI (910) Купе","1459"
"7172","1364","Nissan Bluebird IV (610)","1460"
"7173","1365","Nissan Cedric IX (Y33)","1462"
"7174","1365","Nissan Cedric VIII (Y32)","1463"
"7175","1365","Nissan Cedric VII (Y31)","1464"
"7176","1365","Nissan Cedric VI (Y30)","1465"
"7177","1365","Nissan Cedric V (430)","1466"
"7178","1365","Nissan Cedric IV (330)","1467"
"7180","1367","Nissan Cherry III (N10) Универсал 3 дв.","1472"
"7181","1367","Nissan Cherry III (N10) Купе","1472"
"7182","1367","Nissan Cherry III (N10) Хэтчбек 5 дв.","1472"
"7183","1367","Nissan Cherry II (F10) Седан","1473"
"7184","1367","Nissan Cherry II (F10) Седан 2 дв.","1473"
"7185","1367","Nissan Cherry II (F10) Купе","1473"
"7186","1367","Nissan Cherry II (F10) Универсал 3 дв.","1473"
"7187","1367","Nissan Cherry I (E10)","1474"
"7191","1371","Nissan Cube II (Z11)","1479"
"7192","1371","Nissan Cube I (Z10)","1480"
"7195","1374","Nissan Elgrand II (E51)","1482"
"7196","1374","Nissan Elgrand I (E50)","1483"
"7200","1378","Nissan Fuga I","1489"
"7205","1383","Nissan Langley II (N12)","1498"
"7212","1390","Nissan March III (K12) Кабриолет","1509"
"7213","1390","Nissan March III (K12) Хэтчбек 5 дв.","1509"
"7214","1390","Nissan March III (K12) Хэтчбек 3 дв.","1509"
"7215","1390","Nissan March II (K11) Хэтчбек 5 дв.","1510"
"7216","1390","Nissan March II (K11) Хэтчбек 3 дв.","1510"
"7217","1390","Nissan March I (K10)","1511"
"7218","1391","Nissan Maxima VI (A34)","1513"
"7219","1391","Nissan Maxima V (A33)","1514"
"7220","1391","Nissan Maxima IV (A32)","1515"
"7221","1391","Nissan Maxima III (J30)","1516"
"7222","1391","Nissan Maxima II (U11)","1517"
"7223","1391","Nissan Maxima I (L810)","1518"
"7224","1392","Nissan Micra IV (K13)","2475"
"7225","1392","Nissan Micra III (K12) Кабриолет","2476"
"7226","1392","Nissan Micra III (K12) Хэтчбек 5 дв.","2476"
"7227","1392","Nissan Micra III (K12) Хэтчбек 3 дв.","2476"
"7228","1392","Nissan Micra II (K11) Хэтчбек 5 дв.","2477"
"7229","1392","Nissan Micra II (K11) Хэтчбек 3 дв.","2477"
"7230","1392","Nissan Micra I (K10)","2478"
"7233","1395","Nissan Murano I (Z50)","1523"
"7234","1396","Nissan Navara (Frontier) III (D40) Пикап Полуторная кабина","1525"
"7235","1396","Nissan Navara (Frontier) III (D40) Пикап Двойная кабина","1525"
"7236","1396","Nissan Navara (Frontier) II (D22) Пикап Полуторная кабина","1526"
"7237","1396","Nissan Navara (Frontier) II (D22) Пикап Двойная кабина","1526"
"7238","1396","Nissan Navara (Frontier) I (D21)","1527"
"7239","1397","Nissan Note I Рестайлинг","1529"
"7240","1397","Nissan Note I","1530"
"7241","1399","NV200",NULL
"7245","1403","Nissan Pathfinder III Рестайлинг","1536"
"7246","1403","Nissan Pathfinder III","1537"
"7247","1403","Nissan Pathfinder II","1538"
"7248","1403","Nissan Pathfinder I","1539"
"7249","1404","Nissan Patrol V (Y61) Внедорожник 3 дв.","1541"
"7250","1404","Nissan Patrol V (Y61) Внедорожник 5 дв.","1541"
"7251","1404","Nissan Patrol IV (Y60) Внедорожник 3 дв.","1542"
"7252","1404","Nissan Patrol IV (Y60) Внедорожник 5 дв.","1542"
"7253","1404","Nissan Patrol III (K160, K260) Внедорожник 5 дв.","1543"
"7254","1404","Nissan Patrol III (K160, K260) Внедорожник 3 дв.","1543"
"7259","1410","Oldsmobile Aurora I","1547"
"7260","1411","Oldsmobile Bravada II","1549"
"7261","1411","Oldsmobile Bravada I","1550"
"7266","1418","Oldsmobile Ninety-Eight X Седан","1558"
"7267","1418","Oldsmobile Ninety-Eight X Купе","1558"
"7268","1418","Oldsmobile Ninety-Eight IX Седан","1559"
"7269","1418","Oldsmobile Ninety-Eight IX Купе","1559"
"7273","1423","Opel Agila A","1564"
"7276","1426","Opel Ascona B","1568"
"7277","1426","Opel Ascona A Седан","1569"
"7278","1426","Opel Ascona A Купе","1569"
"7279","1426","Opel Ascona A Универсал 3 дв.","1569"
"7280","1427","Opel Astra J Универсал 5 дв.","1571"
"7281","1427","Opel Astra J Хэтчбек 5 дв.","1571"
"7282","1427","Opel Astra H Рестайлинг Седан","1572"
"7283","1427","Opel Astra H Рестайлинг Универсал 5 дв.","1572"
"7284","1427","Opel Astra H Рестайлинг Хэтчбек 3 дв.","1572"
"7285","1427","Opel Astra H Рестайлинг Кабриолет","1572"
"7286","1427","Opel Astra H Рестайлинг Хэтчбек 5 дв.","1572"
"7287","1427","Opel Astra H Кабриолет","1573"
"7288","1427","Opel Astra H Хэтчбек 3 дв.","1573"
"7289","1427","Opel Astra H Хэтчбек 5 дв.","1573"
"7290","1427","Opel Astra H Универсал 5 дв.","1573"
"7291","1427","Opel Astra G Кабриолет","1574"
"7292","1427","Opel Astra G Купе","1574"
"7293","1427","Opel Astra G Седан","1574"
"7294","1427","Opel Astra G Хэтчбек 5 дв.","1574"
"7295","1427","Opel Astra G Хэтчбек 3 дв.","1574"
"7296","1427","Opel Astra G Универсал 5 дв.","1574"
"7297","1427","Opel Astra F Кабриолет","1575"
"7298","1427","Opel Astra F Универсал 5 дв.","1575"
"7299","1427","Opel Astra F Седан","1575"
"7300","1427","Opel Astra F Хэтчбек 5 дв.","1575"
"7301","1427","Opel Astra F Хэтчбек 3 дв.","1575"
"7304","1431","Opel Combo C","1578"
"7305","1431","Opel Combo B","1579"
"7306","1432","Opel Commodore B Седан","1581"
"7307","1432","Opel Commodore B Купе","1581"
"7309","1435","Opel Frontera A Внедорожник 3 дв.","1590"
"7310","1435","Opel Frontera A Внедорожник 5 дв.","1590"
"7312","1437","Opel Insignia I Универсал 5 дв.","1592"
"7313","1437","Opel Insignia I Седан","1592"
"7314","1437","Opel Insignia I Лифтбек","1592"
"7316","1439","Opel Manta A","1597"
"7317","1440","Opel Meriva B","1599"
"7318","1440","Opel Meriva A","1600"
"7320","1442","Opel Monterey A Внедорожник 3 дв.","1602"
"7321","1442","Opel Monterey A Внедорожник 5 дв.","1602"
"7323","1444","Opel Omega A Седан","1604"
"7324","1444","Opel Omega A Универсал 5 дв.","1604"
"7325","1445","Opel Rekord D Седан","1606"
"7326","1445","Opel Rekord D Купе","1606"
"7327","1445","Opel Rekord D Универсал 5 дв.","1606"
"7328","1446","Opel Senator A","1608"
"7332","1450","Opel Tigra A","1610"
"7346","1466","Viva",NULL
"7347","1467","1007",NULL
"7348","1469","Peugeot 106 I Хэтчбек 5 дв.","1622"
"7349","1469","Peugeot 106 I Хэтчбек 3 дв.","1622"
"7357","1483","Peugeot 308 I Рестайлинг Хэтчбек 5 дв.","1636"
"7358","1483","Peugeot 308 I Рестайлинг Универсал 5 дв.","1636"
"7359","1483","Peugeot 308 I Рестайлинг Кабриолет","1636"
"7360","1483","Peugeot 308 I Кабриолет","1637"
"7361","1483","Peugeot 308 I Хэтчбек 5 дв.","1637"
"7362","1483","Peugeot 308 I Универсал 5 дв.","1637"
"7363","1483","Peugeot 308 I Хэтчбек 3 дв.","1637"
"7380","1502","Peugeot RCZ I","1649"
"7386","1509","Prowler",NULL
"7390","1515","Pontiac Bonneville IX","1658"
"7391","1515","Pontiac Bonneville VIII","1659"
"7397","1522","Pontiac Grand AM IV Седан","1668"
"7398","1522","Pontiac Grand AM IV Купе","1668"
"7399","1522","Pontiac Grand AM III Седан","1669"
"7400","1522","Pontiac Grand AM III Купе","1669"
"7401","1523","Pontiac Grand Prix VI Седан","1671"
"7402","1523","Pontiac Grand Prix VI Купе","1671"
"7403","1523","Pontiac Grand Prix V Седан","1672"
"7404","1523","Pontiac Grand Prix V Купе","1672"
"7407","1526","Pontiac Montana I","1676"
"7410","1530","Pontiac Sunbird II","1681"
"7411","1530","Pontiac Sunbird I Купе","1682"
"7412","1530","Pontiac Sunbird I Универсал 3 дв.","1682"
"7416","1534","Pontiac Trans Sport I","1685"
"7417","1535","Pontiac Vibe I Рестайлинг","1687"
"7418","1535","Pontiac Vibe I","1688"
"7425","1544","Porsche Boxster II (987)","1699"
"7426","1544","Porsche Boxster I (986)","1700"
"7428","1546","Porsche Cayenne I Рестайлинг (957)","1702"
"7429","1546","Porsche Cayenne I (955)","1703"
"7443","1561","Waja",NULL
"7445","1563","PUCH G-modell W463 Внедорожник 3 дв.","1714"
"7446","1563","PUCH G-modell W463 Внедорожник 5 дв.","1714"
"7447","1563","PUCH G-modell W463 Внедорожник открытый","1714"
"7448","1563","PUCH G-modell W460 Внедорожник 3 дв.","1715"
"7449","1563","PUCH G-modell W460 Внедорожник 5 дв.","1715"
"7450","1563","PUCH G-modell W460 Внедорожник открытый","1715"
"7462","1577","Renault 19 II Кабриолет","1725"
"7463","1577","Renault 19 II Седан","1725"
"7464","1577","Renault 19 II Хэтчбек 5 дв.","1725"
"7465","1577","Renault 19 I Кабриолет","1726"
"7466","1577","Renault 19 I Седан","1726"
"7467","1577","Renault 19 I Хэтчбек 5 дв.","1726"
"7468","1577","Renault 19 I Хэтчбек 3 дв.","1726"
"7474","1583","Renault 5 I Хэтчбек 5 дв.","1730"
"7475","1583","Renault 5 I Хэтчбек 3 дв.","1730"
"7479","1587","Captur",NULL
"7483","1591","Estafette",NULL
"7484","1592","Renault Fluence I","1740"
"7486","1594","Renault Kangoo II","1742"
"7487","1594","Renault Kangoo I Компактвэн","1743"
"7488","1594","Renault Kangoo I Фургон","1743"
"7489","1595","Renault Koleos I Рестайлинг","1745"
"7490","1595","Renault Koleos I","1746"
"7491","1596","Renault Laguna II Универсал 5 дв.","1748"
"7492","1596","Renault Laguna II Лифтбек","1748"
"7493","1596","Renault Laguna I Универсал 5 дв.","1749"
"7494","1596","Renault Laguna I Лифтбек","1749"
"7497","1599","Renault Megane III Универсал 5 дв.","1754"
"7498","1599","Renault Megane III Хэтчбек 5 дв.","1754"
"7499","1599","Renault Megane III Хэтчбек 3 дв.","1754"
"7500","1599","Renault Megane II Седан","1755"
"7501","1599","Renault Megane II Универсал 5 дв.","1755"
"7502","1599","Renault Megane II Кабриолет","1755"
"7503","1599","Renault Megane II Хэтчбек 5 дв.","1755"
"7504","1599","Renault Megane II Хэтчбек 3 дв.","1755"
"7505","1599","Renault Megane I Универсал 5 дв.","1756"
"7506","1599","Renault Megane I Кабриолет","1756"
"7507","1599","Renault Megane I Седан","1756"
"7508","1599","Renault Megane I Хэтчбек 5 дв.","1756"
"7509","1599","Renault Megane I Купе","1756"
"7511","1601","Renault Rodeo I","1760"
"7514","1604","Renault Scenic III","1765"
"7515","1604","Renault Scenic II","1766"
"7516","1604","Renault Scenic I","1767"
"7518","1606","Renault Symbol I","1769"
"7524","1612","Renault Samsung SM3 I Рестайлинг","1774"
"7525","1612","Renault Samsung SM3 I","1775"
"7531","1619","Silver Seraph",NULL
"7532","1620","Rolls-Royce Silver Spur Mark III","1780"
"7533","1620","Rolls-Royce Silver Spur Mark II","1781"
"7534","1620","Rolls-Royce Silver Spur Mark I","1782"
"7537","1624","Rover 200 II (R8) Кабриолет","1785"
"7538","1624","Rover 200 II (R8) Купе","1785"
"7539","1624","Rover 200 II (R8) Хэтчбек 5 дв.","1785"
"7540","1624","Rover 200 II (R8) Хэтчбек 3 дв.","1785"
"7541","1624","Rover 200 I (SD3)","1786"
"7553","1638","Saab 9-5 I Универсал 5 дв.","1798"
"7554","1638","Saab 9-5 I Седан","1798"
"7572","1657","Saturn SL I","1809"
"7577","1662","Scion tC I","1815"
"7579","1664","Scion xB II","1817"
"7580","1664","Scion xB I","1818"
"7587","1673","SEAT Ibiza IV Универсал 5 дв.","1827"
"7588","1673","SEAT Ibiza IV Хэтчбек 5 дв.","1827"
"7589","1673","SEAT Ibiza IV Хэтчбек 3 дв.","1827"
"7590","1673","SEAT Ibiza III Хэтчбек 5 дв.","1828"
"7591","1673","SEAT Ibiza III Хэтчбек 3 дв.","1828"
"7592","1673","SEAT Ibiza II Рестайлинг Хэтчбек 5 дв.","1829"
"7593","1673","SEAT Ibiza II Рестайлинг Хэтчбек 3 дв.","1829"
"7594","1673","SEAT Ibiza II Хэтчбек 5 дв.","1830"
"7595","1673","SEAT Ibiza II Хэтчбек 3 дв.","1830"
"7596","1673","SEAT Ibiza I Хэтчбек 5 дв.","1831"
"7597","1673","SEAT Ibiza I Хэтчбек 3 дв.","1831"
"7608","1685","Skoda Felicia I Пикап Одинарная кабина","1846"
"7609","1685","Skoda Felicia I Универсал 5 дв.","1846"
"7610","1685","Skoda Felicia I Хэтчбек 5 дв.","1846"
"7611","1686","Skoda Octavia II Рестайлинг Лифтбек","1848"
"7612","1686","Skoda Octavia II Рестайлинг Универсал 5 дв.","1848"
"7613","1686","Skoda Octavia II Универсал 5 дв.","1849"
"7614","1686","Skoda Octavia II Лифтбек","1849"
"7615","1686","Skoda Octavia I Универсал 5 дв.","1850"
"7616","1686","Skoda Octavia I Лифтбек","1850"
"7620","1690","Skoda Yeti I","1856"
"7623","1692","Smart Fortwo I Хэтчбек 3 дв.","1858"
"7631","1700","Ssang Yong Actyon Sports I","1865"
"7635","1704","Ssang Yong Korando I","1869"
"7637","1706","Ssang Yong Musso I","1873"
"7639","1708","Ssang Yong Rodius I","1878"
"7647","1716","Subaru Forester III","1882"
"7648","1716","Subaru Forester II Рестайлинг","1883"
"7649","1716","Subaru Forester II","1884"
"7650","1716","Subaru Forester I","1885"
"7651","1717","Subaru Impreza III Седан","2481"
"7652","1717","Subaru Impreza III Хэтчбек 5 дв.","2481"
"7653","1717","Subaru Impreza II Рестайлинг 2 Седан","2482"
"7654","1717","Subaru Impreza II Рестайлинг 2 Универсал 5 дв.","2482"
"7655","1717","Subaru Impreza II Рестайлинг 1 Седан","2483"
"7656","1717","Subaru Impreza II Рестайлинг 1 Универсал 5 дв.","2483"
"7657","1717","Subaru Impreza II Седан","2484"
"7658","1717","Subaru Impreza II Универсал 5 дв.","2484"
"7659","1717","Subaru Impreza I Купе","2485"
"7660","1717","Subaru Impreza I Седан","2485"
"7661","1717","Subaru Impreza I Универсал 5 дв.","2485"
"7664","1720","Subaru Leone II Седан","1898"
